path_idx,pos_x,pos_y,heading,prediction,ground_truth,gazenet_20240325_combined,new_prediction,gazenet_20240319_01
182791,-2.4915683,-1.9236207,-0.004744308023425,0.519824922084808,0,1.1945652961730957,1.1945652961730957,0.3083727955818176
182769,-0.9935458,-1.4206786,0.0005454185132589,-0.195661872625351,0,0.4395747184753418,0.4395747184753418,-0.38032466173171997
182772,-1.0132469,-2.9236124,0.0015188103838617,0.827779054641724,0,0.1555187851190567,0.1555187851190567,0.16060999035835266
182770,-1.0418955,-1.9280115,0.0024973821820806,-0.0338342562317848,0,0.4152450859546661,0.4152450859546661,-0.26036337018013
182758,0.014560269,-2.9498975,0.0025136606824145,-0.25580683350563,0,-0.2496877014636993,-0.2496877014636993,0.03305778279900551
182759,-0.44691983,-0.07953981,-0.0015002719523735,0.45011231303215,0,1.355583667755127,1.355583667755127,-0.35706737637519836
182780,-1.9275727,-0.04786358,0.0002292044967924,1.27129411697388,0,1.4679900407791138,1.4679900407791138,0.6528993248939514
182751,0.025501912,-0.048098736,-0.0001032875223661,-0.598318994045258,0,-0.3432889580726623,-0.3432889580726623,-0.607722818851471
182775,-1.5478312,-0.93252367,0.0011075205981421,0.405921280384064,0,0.9718655943870544,0.9718655943870544,0.003614987013861537
182764,-0.5086939,-2.4316235,0.0041768598869551,0.547127306461334,0,0.371365338563919,0.371365338563919,0.18124143779277802
182763,-0.5328995,-1.9312704,-0.0004515501958834,0.386638581752777,0,0.1592918783426284,0.1592918783426284,-0.10043913871049881
182761,-0.49433288,-0.9411836,0.0043558271320263,0.0160643793642521,0,0.3786078095436096,0.3786078095436096,-0.3416154384613037
182756,-0.0006294043,-1.9249566,0.0028272937741027,0.18219667673111,0,-0.0797593221068382,-0.0797593221068382,-0.11731942743062973
182755,0.006156658,-1.4384886,-0.0001513470669793,-0.203760132193565,0,0.0108133722096681,0.0108133722096681,-0.3838888704776764
182768,-1.0107063,-0.93657345,0.0011766442367062,-0.162523552775383,0,0.5497052669525146,0.5497052669525146,-0.5067237615585327
182766,-0.9392682,-0.0512842,0.0006106339604725,-2.36539626121521,0,1.38096821308136,1.38096821308136,-0.7989278435707092
182787,-2.4264083,-0.064818725,-0.0006796813307357,1.4880074262619,0,1.668898344039917,1.668898344039917,0.7443933486938477
182790,-2.5065377,-1.435501,0.0034912342683401,0.790998220443726,0,1.354377508163452,1.354377508163452,0.47662633657455444
182782,-2.0538993,-0.92151827,0.006415529441266,0.866764724254608,0,1.297785997390747,1.297785997390747,0.41893258690834045
182767,-1.0553559,-0.43345076,-0.0014630905264772,0.176488190889359,0,0.9816100597381592,0.9816100597381592,-0.36990195512771606
182786,-2.0211473,-2.9362307,-0.000521114712475,0.887321770191193,0,0.4673174917697906,0.4673174917697906,0.2540668845176697
182793,-2.5134065,-2.939829,-0.0060573089670663,0.970700144767761,0,0.5014933943748474,0.5014933943748474,0.8378087878227234
182777,-1.5316421,-1.9340482,-0.0070177364042081,0.287795662879944,0,0.7539013028144836,0.7539013028144836,-0.09192384779453278
182779,-1.500178,-2.9242914,0.0034990330636564,1.3556592464447,0,0.4020984470844269,0.4020984470844269,0.5580745339393616
182781,-2.0423582,-0.44181085,-0.0024610781776228,1.11348283290863,0,1.3682595491409302,1.3682595491409302,0.6061790585517883
182788,-2.5618927,-0.42164534,-0.0006309534389234,1.15744245052338,0,1.3851499557495115,1.3851499557495115,0.8806288242340088
182760,-0.54025245,-0.42632666,-0.00309291409771,0.47157496213913,0,0.9820117354393004,0.9820117354393004,-0.010560675524175167
182774,-1.5693195,-0.43037987,-0.0015965959992279,0.44626784324646,0,1.3677654266357422,1.3677654266357422,0.047654468566179276
182776,-1.5073569,-1.4212835,0.0022071114131927,0.247786626219749,0,0.8925944566726685,0.8925944566726685,-0.1609489768743515
182783,-1.997758,-1.4290057,-0.0010311310798165,0.670940399169922,0,0.8848158717155457,0.8848158717155457,-0.0744951069355011
182785,-2.0647786,-2.4426465,0.0016388785506604,0.446423947811127,0,0.5475394129753113,0.5475394129753113,0.05924483761191368
182778,-1.5301408,-2.428614,0.0067130750912292,0.512670516967773,0,0.5907802581787109,0.5907802581787109,0.07690051943063736
182753,-0.0031674681,-0.4415111,-0.0008506463024939,0.0395011976361275,0,-0.4503596723079681,-0.4503596723079681,-0.4582456052303314
182789,-2.5310695,-0.94110143,-0.0046596300502415,0.887795448303223,0,1.3948973417282104,1.3948973417282104,0.5391050577163696
182792,-2.5258434,-2.4227822,0.0043257830046603,0.779638588428497,0,1.1347603797912598,1.1347603797912598,0.5776211023330688
183642,-0.003315986,-0.013755622,-0.000678933643238,-1.1347724199295044,0,-0.0359685458242893,-0.0359685458242893,-0.16873237490653992
183647,0.041472156,2.5785708,0.0003582960568637,2.9860992431640625,0,3.1191792488098145,3.1191792488098145,0.3482133150100708
183644,0.078448415,1.0712272,0.0002357643182904,-1.2688453197479248,0,-2.849339723587036,-2.849339723587036,-0.7688084840774536
183674,-1.9712068,1.9264214,-0.0079930015901412,0.1459386944770813,0,2.319191694259644,2.319191694259644,0.17815274000167847
183655,-0.43929663,2.9341123,-0.0022638584188889,-2.621908664703369,0,2.900068759918213,2.900068759918213,-0.5411081314086914
183687,-2.9829874,1.4239123,-0.0029507277987761,1.2853126525878906,0,2.0924055576324463,2.0924055576324463,0.9224854707717896
183661,-0.935358,2.4354808,-0.0003813553103588,-2.417886734008789,0,2.7742960453033447,2.7742960453033447,-2.172840118408203
183663,-1.4209192,-0.06165969,0.0018902294694114,0.272394597530365,0,0.9111430048942566,0.9111430048942566,-0.1833634227514267
183652,-0.42112684,1.5488578,0.0032590343543881,-0.290266215801239,0,2.9309370517730717,2.930937051773072,-0.5920926332473755
183681,-2.4810965,1.9219648,-0.0009870433850185,0.938649594783783,0,2.119344711303711,2.119344711303711,0.5738886594772339
183659,-0.95856863,1.420211,-0.0024688136360886,-0.7958775758743286,0,2.6824264526367188,2.6824264526367188,-0.7237187623977661
183686,-2.986851,0.92404747,0.0009109458151694,1.4577900171279907,0,2.0122883319854736,2.0122883319854736,0.8368453979492188
183662,-0.9201664,3.0103517,0.0047669549415161,-2.0775012969970703,0,2.7797653675079346,2.7797653675079346,-0.6681177020072937
183684,-2.98906,-0.07697699,-0.0017042588127029,1.0265246629714966,0,1.3634988069534302,1.3634988069534302,0.5645551085472107
183660,-0.9542736,1.9379065,-0.0002087070352612,-0.4119331836700439,0,2.75543475151062,2.75543475151062,-0.5590381622314453
183648,0.045629278,3.072953,-5.085209387178935e-05,-0.4494547545909881,0,-2.978169202804565,-2.978169202804565,-0.6699718236923218
183685,-3.0360348,0.42120755,0.0012830695980987,1.076290249824524,0,1.3630088567733765,1.3630088567733765,0.8635851740837097
183649,-0.42228362,0.02774143,-0.0013979186104968,0.3900614976882934,0,1.836700201034546,1.836700201034546,-0.2612249553203583
183689,-2.9717233,2.4351256,0.0053423646843713,0.2446921467781067,0,2.092432975769043,2.092432975769043,0.6694737672805786
183670,-1.9320151,-0.076073065,0.0022349524683109,0.5410748720169067,0,1.3374122381210327,1.3374122381210327,0.2348429262638092
183641,-0.003315986,-0.013755622,-0.000678933643238,-0.304762065410614,0,0.1474333852529525,0.1474333852529525,-0.47845157980918884
